"Journal Data Filtered By:  Selected JCR Year: 2013 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
4619,ACTA CYTOLOGICA,0001-5547,"2,362",1.562,0.960,94,,0.002320
4619,ADVANCES IN COMPUTATIONAL MATHEMATICS,1019-7168,"1,450",1.562,1.618,68,,0.004360
4619,COMPUTERS & GEOSCIENCES,0098-3004,"5,532",1.562,1.952,293,,0.012490
4619,JOURNAL OF APPLIED ECONOMETRICS,0883-7252,"2,995",1.562,2.396,56,,0.010140
4619,PATHOLOGY RESEARCH AND PRACTICE,0344-0338,"2,407",1.562,1.429,139,,0.004420
4624,DECISION SCIENCES,0011-7315,"2,671",1.561,3.025,40,,0.002950
4624,INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS,0363-9061,"2,528",1.561,1.652,161,,0.005600
4626,Current Problems in Pediatric and Adolescent Health Care,1538-5442,247,1.560,Not Available,21,,0.000750
4626,JOURNAL OF CUTANEOUS PATHOLOGY,0303-6987,"3,358",1.560,1.552,140,,0.006620
4628,JOURNAL OF HUMAN RESOURCES,0022-166X,"3,070",1.559,3.324,33,,0.010460
4628,MAGNETIC RESONANCE IN CHEMISTRY,0749-1581,"3,753",1.559,1.466,121,,0.004750
4628,POLICY SCIENCES,0032-2687,882,1.559,2.148,18,,0.001120
4631,GENOME,0831-2796,"4,664",1.558,1.813,81,,0.004120
4632,PSYCHOPATHOLOGY,0254-4962,"1,458",1.557,1.931,48,,0.002250
4632,PSYCHOPATHOLOGY,0254-4962,"1,458",1.557,1.931,48,,0.002250
4634,AGRICULTURAL AND FOREST ENTOMOLOGY,1461-9555,998,1.556,1.868,41,,0.002400
4634,ETHOLOGY,0179-1613,"3,751",1.556,1.829,118,,0.006490
4634,INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE,0266-4623,"1,552",1.556,1.565,58,,0.003400
4634,MAGNESIUM RESEARCH,0953-1424,508,1.556,1.635,24,,0.000920
4634,Quantitative Economics,1759-7323,65,1.556,1.605,16,,0.002140
4639,JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,0001-4966,"35,737",1.555,1.817,917,,0.036250
4640,AFRICAN AFFAIRS,0001-9909,779,1.554,1.825,26,,0.002260
4640,BIRD CONSERVATION INTERNATIONAL,0959-2709,608,1.554,1.441,47,,0.001600
4640,CHEMOTHERAPY,0009-3157,"1,339",1.554,1.453,41,,0.001850
4640,Gender Medicine,1550-8579,786,1.554,Not Available,0,,0.002700
4640,POLYMER JOURNAL,0032-3896,"3,238",1.554,1.330,169,,0.004020
4645,JOURNAL OF MORPHOLOGY,0362-2525,"4,587",1.553,1.642,105,,0.004770
4645,MRS Communications,2159-6859,76,1.553,1.553,41,,0.000420
4647,AMERICAN JOURNAL OF OCCUPATIONAL THERAPY,0272-9490,"2,588",1.552,1.831,70,,0.002740
4647,CHINESE JOURNAL OF CATALYSIS,0253-9837,"2,073",1.552,1.180,256,,0.003610
4647,GEOGRAPHICAL JOURNAL,0016-7398,"1,198",1.552,1.873,32,,0.001530
4647,International Journal of Medical Sciences,1449-1907,"1,111",1.552,Not Available,235,,0.003340
4647,JOURNAL OF BUSINESS ETHICS,0167-4544,"8,411",1.552,1.889,347,,0.013800
4647,JOURNAL OF ELECTRON SPECTROSCOPY AND RELATED PHENOMENA,0368-2048,"4,252",1.552,1.735,138,,0.005310
4647,JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION,0391-4097,"3,539",1.552,1.615,183,,0.006270
4647,JOURNAL OF INTERVENTIONAL CARDIAC ELECTROPHYSIOLOGY,1383-875X,"1,136",1.552,1.363,105,,0.003720
4655,Food Biophysics,1557-1858,570,1.551,2.036,36,,0.001890
4655,NUMERISCHE MATHEMATIK,0029-599X,"5,090",1.551,1.813,77,,0.009240
4657,Journal of Burn Care & Research,1559-047X,"1,614",1.550,1.624,143,,0.004920
4657,PEDIATRIC CARDIOLOGY,0172-0643,"2,962",1.550,1.420,334,,0.007560
4659,BioResources,1930-2126,"2,567",1.549,1.798,497,,0.006400
4659,NORTHWESTERN UNIVERSITY LAW REVIEW,0029-3571,"1,101",1.549,1.496,0,,0.002530
4659,POSTGRADUATE MEDICAL JOURNAL,0032-5473,"4,229",1.549,1.761,88,,0.004830
4662,NUMERICAL HEAT TRANSFER PART B-FUNDAMENTALS,1040-7790,"1,129",1.548,1.626,48,,0.001620
4662,SPEECH COMMUNICATION,0167-6393,"2,437",1.548,1.794,76,,0.004390
4662,TOXICOLOGY MECHANISMS AND METHODS,1537-6516,742,1.548,1.312,88,,0.002030
4665,JOURNAL OF SOL-GEL SCIENCE AND TECHNOLOGY,0928-0707,"4,765",1.547,1.763,273,,0.007430
4665,Journal of Optical Communications and Networking,1943-0620,799,1.547,1.765,161,,0.004290
4665,VIBRATIONAL SPECTROSCOPY,0924-2031,"3,148",1.547,1.791,124,,0.004580
4668,CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY,0008-4212,"3,924",1.546,1.745,141,,0.004670
4668,Fuel Cells,1615-6846,"2,439",1.546,2.674,143,,0.005450
4670,EUROPEAN JOURNAL OF MECHANICS B-FLUIDS,0997-7546,"1,280",1.545,1.722,79,,0.003900
4670,MYCOPATHOLOGIA,0301-486X,"2,913",1.545,1.864,130,,0.004390
4670,NEPHRON PHYSIOLOGY,1660-2137,402,1.545,1.693,5,,0.000920
4670,Paediatrics & Child Health,1205-7088,633,1.545,1.574,50,,0.001610
4674,IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY,1530-4388,"1,267",1.544,1.696,66,,0.003690
4674,JOURNAL OF BUSINESS AND PSYCHOLOGY,0889-3268,"1,163",1.544,2.369,33,,0.003350
4674,JOURNAL OF THERMAL BIOLOGY,0306-4565,"1,987",1.544,1.599,84,,0.002620
4674,POULTRY SCIENCE,0032-5791,"13,522",1.544,2.001,394,,0.013430
4674,Telemedicine and e-Health,1530-5627,"1,561",1.544,1.753,143,,0.004660
4679,MYCOLOGICAL PROGRESS,1617-416X,623,1.543,1.545,74,,0.002000
4679,Macromolecular Reaction Engineering,1862-832X,467,1.543,1.710,56,,0.001240
4681,AGRONOMY JOURNAL,0002-1962,"9,905",1.542,1.926,205,,0.009740
4681,BRAIN & DEVELOPMENT,0387-7604,"3,186",1.542,1.825,132,,0.006000
4681,EUROPEAN URBAN AND REGIONAL STUDIES,0969-7764,578,1.542,1.678,25,,0.001300
4681,International Journal for Numerical Methods in Biomedical Engineering,2040-7939,531,1.542,1.447,82,,0.003240
4681,NEUROSURGERY CLINICS OF NORTH AMERICA,1042-3680,"1,068",1.542,1.683,51,,0.001820
4681,OPTICS COMMUNICATIONS,0030-4018,"18,419",1.542,1.468,967,,0.031600
4681,Phytochemistry Letters,1874-3900,681,1.542,1.521,143,,0.002330
4681,SOCIAL SCIENCE COMPUTER REVIEW,0894-4393,701,1.542,1.686,51,,0.002010
4681,SOCIAL SCIENCE COMPUTER REVIEW,0894-4393,701,1.542,1.686,51,,0.002010
4690,ECS Electrochemistry Letters,2162-8726,130,1.540,1.540,111,,0.000430
4690,International Journal of Paediatric Dentistry,0960-7439,"1,269",1.540,1.666,71,,0.002690
4690,JOURNAL OF ORTHOPAEDIC TRAUMA,0890-5339,"5,292",1.540,2.174,187,,0.008620
4690,RESEARCH ON CHEMICAL INTERMEDIATES,0922-6168,"1,555",1.540,1.194,375,,0.002150
4694,CROP PROTECTION,0261-2194,"4,722",1.539,1.663,237,,0.008440
4694,Topics in Cognitive Science,1756-8757,570,1.539,2.878,40,,0.004270
4696,APIDOLOGIE,0044-8435,"2,703",1.538,2.562,73,,0.004040
4696,International Journal of the Commons,1875-0281,217,1.538,Not Available,25,,0.000820
4696,Travel Medicine and Infectious Disease,1477-8939,518,1.538,Not Available,62,,0.002050
4699,MUSICAE SCIENTIAE,1029-8649,314,1.537,1.366,26,,0.000930
4699,POSTGRADUATE MEDICINE,0032-5481,"1,525",1.537,1.520,16,,0.004050
4701,ANNALS OF FOREST SCIENCE,1286-4560,"2,402",1.536,1.834,80,,0.004740
4701,IEEE-ACM Transactions on Computational Biology and Bioinformatics,1545-5963,"1,076",1.536,1.497,139,,0.005100
4701,SKIN RESEARCH AND TECHNOLOGY,0909-752X,"1,503",1.536,1.919,137,,0.002270
4704,BioData Mining,1756-0381,120,1.535,1.595,21,,0.000640
4704,OPTIMAL CONTROL APPLICATIONS & METHODS,0143-2087,514,1.535,1.293,50,,0.001460
4706,Contributions to Nephrology,0302-5144,"1,398",1.534,1.433,59,,0.003670
4707,BRITISH JOURNAL OF RADIOLOGY,0007-1285,"6,730",1.533,1.752,141,,0.010530
4707,CONTEMPORARY ACCOUNTING RESEARCH,0823-9150,"1,548",1.533,2.296,56,,0.003540
4707,JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS,0269-4727,"1,963",1.533,1.775,94,,0.003600
4707,JOURNAL OF ECONOMETRICS,0304-4076,"9,991",1.533,2.390,94,,0.036310
4707,JOURNAL OF ECONOMETRICS,0304-4076,"9,991",1.533,2.390,94,,0.036310
4707,JOURNAL OF LIPOSOME RESEARCH,0898-2104,718,1.533,1.857,37,,0.001260
4713,Andean Geology,0718-7106,190,1.532,1.512,27,,0.000610
4713,Annals of General Psychiatry,1744-859X,451,1.532,Not Available,41,,0.001260
4713,Annals of General Psychiatry,1744-859X,451,1.532,Not Available,41,,0.001260
4713,BRITISH JOURNAL OF CRIMINOLOGY,0007-0955,"1,652",1.532,2.008,57,,0.004410
4713,Biomedical Signal Processing and Control,1746-8094,599,1.532,1.680,112,,0.001360
4713,CLINICAL OBSTETRICS AND GYNECOLOGY,0009-9201,"1,981",1.532,1.877,88,,0.003790
4713,COMPUTERS & FLUIDS,0045-7930,"4,417",1.532,1.895,422,,0.013880
4713,International Journal of Medical Robotics and Computer Assisted Surgery,1478-5951,668,1.532,1.641,71,,0.002450
4713,JOURNAL OF ULTRASOUND IN MEDICINE,0278-4297,"4,139",1.532,1.484,235,,0.008160
4713,Psychology Health & Medicine,1354-8506,"1,129",1.532,Not Available,72,,0.002950
4713,Psychology Health & Medicine,1354-8506,"1,129",1.532,Not Available,72,,0.002950
4713,THERAPEUTIC APHERESIS AND DIALYSIS,1744-9979,"1,281",1.532,1.554,84,,0.002360
4725,BRITISH JOURNAL OF POLITICAL SCIENCE,0007-1234,"1,799",1.531,2.427,39,,0.007700
4725,MIND & LANGUAGE,0268-1064,949,1.531,2.293,31,,0.002040
4725,THEORETICAL POPULATION BIOLOGY,0040-5809,"3,788",1.531,1.836,76,,0.004470
4728,Anatomical Record-Advances in Integrative Anatomy and Evolutionary Biology,1932-8486,"7,438",1.530,1.595,187,,0.008190
4728,JOURNAL OF MARINE RESEARCH,0022-2402,"2,752",1.530,1.560,0,,0.002510
4728,Journal of Computational and Nonlinear Dynamics,1555-1423,528,1.530,1.402,82,,0.002990
4728,RENEWABLE AGRICULTURE AND FOOD SYSTEMS,1742-1705,398,1.530,1.444,30,,0.001100
4732,Intellectual and Developmental Disabilities,1934-9491,388,1.529,2.021,41,,0.001320
4732,JOURNAL OF MICROBIOLOGY,1225-8873,"1,903",1.529,1.543,130,,0.004650
4732,JOURNAL OF MOLECULAR SPECTROSCOPY,0022-2852,"5,909",1.529,1.437,79,,0.005380
4735,ARCTIC ANTARCTIC AND ALPINE RESEARCH,1523-0430,"2,590",1.528,1.797,51,,0.002920
4735,INTERNATIONAL JOURNAL OF NEUROSCIENCE,0020-7454,"2,381",1.528,1.273,131,,0.003810
4737,BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY,0007-1102,"1,096",1.527,1.974,27,,0.003240
4737,BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY,0007-1102,"1,096",1.527,1.974,27,,0.003240
4739,CALCULUS OF VARIATIONS AND PARTIAL DIFFERENTIAL EQUATIONS,0944-2669,"1,459",1.526,1.594,97,,0.011660
4739,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,1094-6977,"2,171",1.526,2.428,0,,0.006010
4739,Journal of Instrumentation,1748-0221,"3,875",1.526,2.205,590,,0.019620
4739,MEASUREMENT,0263-2241,"2,229",1.526,1.339,491,,0.005020
4743,ARCHIVES OF GERONTOLOGY AND GERIATRICS,0167-4943,"2,965",1.525,1.694,146,,0.007720
4743,JOURNAL OF PETROLEUM GEOLOGY,0141-6421,635,1.525,1.291,17,,0.000640
4743,JOURNAL OF TRAVEL MEDICINE,1195-1982,"1,261",1.525,1.595,64,,0.002850
4743,PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE,1862-6300,"10,134",1.525,1.476,395,,0.018250
4747,ACTA PHYSIOLOGIAE PLANTARUM,0137-5881,"2,290",1.524,1.732,333,,0.005290
4747,EMU,0158-4197,"1,119",1.524,1.467,41,,0.001490
4749,FOREST SCIENCE,0015-749X,"3,731",1.523,1.812,60,,0.003020
4750,CELL COMMUNICATION AND ADHESION,1541-9061,421,1.522,1.792,18,,0.000630
4750,JOURNAL OF PLANNING LITERATURE,0885-4122,408,1.522,1.957,7,,0.000610
4752,BIOMETRICS,0006-341X,"15,966",1.521,1.943,108,,0.017940
4753,AMERICAN JOURNAL ON ADDICTIONS,1055-0496,"1,781",1.520,2.164,88,,0.004170
4753,BMC Nephrology,1471-2369,808,1.520,1.809,280,,0.003430
4753,COMPUTERS ENVIRONMENT AND URBAN SYSTEMS,0198-9715,835,1.520,2.249,69,,0.002570
4753,DIAGNOSTIC CYTOPATHOLOGY,8755-1039,"3,082",1.520,1.498,182,,0.005610
4753,JOURNAL OF COMMUNICATION DISORDERS,0021-9924,"1,305",1.520,1.737,38,,0.002040
4753,JOURNAL OF COMMUNICATION DISORDERS,0021-9924,"1,305",1.520,1.737,38,,0.002040
4753,JOURNAL OF TURBULENCE,1468-5248,754,1.520,1.296,48,,0.002670
4753,PEDIATRIC DERMATOLOGY,0736-8046,"2,935",1.520,1.402,275,,0.006450
4761,High Energy Density Physics,1574-1818,550,1.519,1.528,116,,0.002170
4762,INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,0144-3577,"3,238",1.518,2.472,60,,0.002390
4762,JOURNAL OF ALTERNATIVE AND COMPLEMENTARY MEDICINE,1075-5535,"3,233",1.518,1.985,149,,0.005360
4762,METEOROLOGICAL APPLICATIONS,1350-4827,856,1.518,1.792,48,,0.002970
4765,Nutrition & Diabetes,2044-4052,94,1.517,1.517,42,,0.000480
4765,PHYSICAL REVIEW SPECIAL TOPICS-ACCELERATORS AND BEAMS,1098-4402,"2,089",1.517,1.479,176,,0.009770
4767,INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,0950-0693,"3,511",1.516,2.023,127,,0.006150
4767,Research in Astronomy and Astrophysics,1674-4527,650,1.516,1.288,134,,0.004640
4767,SCIENCE AND ENGINEERING ETHICS,1353-3452,650,1.516,1.377,91,,0.001340
4767,SCIENCE AND ENGINEERING ETHICS,1353-3452,650,1.516,1.377,91,,0.001340
4767,Science China-Chemistry,1674-7291,"1,373",1.516,1.394,216,,0.004070
4767,TUEXENIA,0722-494X,160,1.516,Not Available,17,,0.000170
4773,AMERICAN JOURNAL OF THE MEDICAL SCIENCES,0002-9629,"4,161",1.515,1.370,211,,0.007100
4773,COMPUTER-AIDED DESIGN,0010-4485,"3,603",1.515,1.929,142,,0.006550
4773,International Journal of Endocrinology,1687-8337,483,1.515,1.924,213,,0.001900
4773,SOCIAL SCIENCE RESEARCH,0049-089X,"2,210",1.515,2.121,121,,0.009390
4773,Transcultural Psychiatry,1363-4615,638,1.515,1.515,38,,0.001450
4778,Annals of Clinical Microbiology and Antimicrobials,1476-0711,571,1.514,Not Available,40,,0.001210
4778,CREATIVITY RESEARCH JOURNAL,1040-0419,"1,160",1.514,1.605,51,,0.001350
4778,Insect Science,1672-9609,762,1.514,1.590,72,,0.002630
4778,SOLID-STATE ELECTRONICS,0038-1101,"6,740",1.514,1.508,296,,0.009750
4782,ECOLOGICAL RESEARCH,0912-3814,"2,602",1.513,1.802,103,,0.006150
4782,INTERNATIONAL JOURNAL OF ENVIRONMENTAL HEALTH RESEARCH,0960-3123,725,1.513,1.634,45,,0.001400
4784,Science China-Life Sciences,1674-7305,707,1.512,1.495,133,,0.002620
4785,RESEARCH IN VETERINARY SCIENCE,0034-5288,"4,578",1.511,1.597,338,,0.007820
4786,Problemy Ekorozwoju,1895-6912,180,1.510,1.168,24,,0.000190
4786,SURFACE ENGINEERING,0267-0844,"1,285",1.510,1.459,129,,0.001850
4788,JOURNAL OF ATHLETIC TRAINING,1062-6050,"2,909",1.509,2.455,94,,0.004590
4789,ADVANCED ENGINEERING MATERIALS,1438-1656,"4,169",1.508,1.823,158,,0.009330
4789,FEW-BODY SYSTEMS,0177-7963,912,1.508,1.116,370,,0.002860
4789,FLOW TURBULENCE AND COMBUSTION,1386-6184,"1,010",1.508,1.628,75,,0.003560
4789,MATERIALS AND CORROSION-WERKSTOFFE UND KORROSION,0947-5117,"1,461",1.508,1.366,122,,0.002790
4789,PROTEIN EXPRESSION AND PURIFICATION,1046-5928,"4,872",1.508,1.508,177,,0.007720
4794,ANNALS OF NUCLEAR MEDICINE,0914-7187,"1,586",1.507,1.465,117,,0.003950
4794,JOURNAL OF FISH DISEASES,0140-7775,"3,282",1.507,1.941,108,,0.004340
4796,BIOMETRIKA,0006-3444,"15,358",1.506,2.373,77,,0.017140
4796,EUROPEAN JOURNAL OF MINERALOGY,0935-1221,"2,970",1.506,1.721,88,,0.005170
4796,GEOPHYSICAL PROSPECTING,0016-8025,"2,327",1.506,1.660,133,,0.004850
4799,AIDS EDUCATION AND PREVENTION,0899-9546,"1,684",1.505,2.298,42,,0.003110
4799,BRITISH JOURNAL OF SOCIAL PSYCHOLOGY,0144-6665,"2,471",1.505,2.629,49,,0.004630
4799,Breast Cancer,1340-6868,858,1.505,1.401,52,,0.001770
4799,JOURNAL OF CHILD LANGUAGE,0305-0009,"2,122",1.505,2.032,48,,0.003210
4803,AMERICAN JOURNAL OF ORTHOPSYCHIATRY,0002-9432,"2,577",1.504,2.164,58,,0.003530
4803,AMERICAN JOURNAL OF ORTHOPSYCHIATRY,0002-9432,"2,577",1.504,2.164,58,,0.003530
4803,PEDIATRIC NEUROLOGY,0887-8994,"3,935",1.504,1.627,171,,0.007330
4803,SCHMERZ,0932-433X,657,1.504,1.169,56,,0.001060
4803,SCIENTIA HORTICULTURAE,0304-4238,"7,308",1.504,1.913,484,,0.012040
4808,CHAOS SOLITONS & FRACTALS,0960-0779,"7,970",1.503,1.375,147,,0.015090
4808,IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,0885-3010,"7,120",1.503,1.634,273,,0.012770
4808,JOURNAL OF INVESTIGATIVE MEDICINE,1081-5589,"1,188",1.503,1.645,76,,0.002770
4811,Gastroenterology Research and Practice,1687-6121,600,1.502,1.656,160,,0.002920
4812,Analysis and Applications,0219-5305,266,1.500,1.464,28,,0.002190
4812,Asian Pacific Journal of Cancer Prevention,1513-7368,"5,194",1.500,1.538,"1,223",,0.008230
4812,BMC Cardiovascular Disorders,1471-2261,"1,006",1.500,1.922,122,,0.003380
4812,Beneficial Microbes,1876-2883,240,1.500,1.891,36,,0.000880
4812,CRYPTOGAMIE BRYOLOGIE,1290-0796,354,1.500,0.969,22,,0.000360
4812,Disability and Health Journal,1936-6574,249,1.500,1.519,47,,0.001290
4812,Disability and Health Journal,1936-6574,249,1.500,1.519,47,,0.001290
4812,EUROPEAN JOURNAL OF INTERNATIONAL RELATIONS,1354-0661,800,1.500,1.951,41,,0.003080
4812,European Journal of Emergency Medicine,0969-9546,926,1.500,1.196,74,,0.001850
4812,European Journal of Industrial Engineering,1751-5254,225,1.500,1.554,36,,0.000870
4812,International Journal of Precision Engineering and Manufacturing,2234-7593,"1,120",1.500,1.374,298,,0.002750
4812,International Political Sociology,1749-5679,269,1.500,1.848,35,,0.002100
4812,JALA,2211-0682,478,1.500,Not Available,55,,0.001380
4812,Journal of Operational Oceanography,1755-876X,62,1.500,1.170,8,,0.000500
4812,Journal of the International Society of Sports Nutrition,1550-2783,421,1.500,1.987,53,,0.001250
4812,MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,0140-0118,"4,011",1.500,1.879,124,,0.006060
4812,NORDIC JOURNAL OF PSYCHIATRY,0803-9488,"1,142",1.500,1.452,58,,0.002170
4812,NORDIC JOURNAL OF PSYCHIATRY,0803-9488,"1,142",1.500,1.452,58,,0.002170
4812,NURSING RESEARCH,0029-6562,"3,192",1.500,2.074,53,,0.003230
4812,NURSING RESEARCH,0029-6562,"3,192",1.500,2.074,53,,0.003230
4812,North American Journal of Economics and Finance,1062-9408,387,1.500,1.542,83,,0.000600
4812,OPERATIONS RESEARCH,0030-364X,"9,178",1.500,2.498,96,,0.016400
4812,OPERATIONS RESEARCH,0030-364X,"9,178",1.500,2.498,96,,0.016400
4812,PHILOSOPHY & PUBLIC AFFAIRS,0048-3915,"1,191",1.500,2.344,12,,0.002150
4812,Psychology of Religion and Spirituality,1941-1022,189,1.500,2.105,34,,0.000910
4812,Sociological Methodology,0081-1750,"2,167",1.500,3.358,0,,0.002170
4812,Tobacco Induced Diseases,1617-9625,177,1.500,Not Available,24,,0.000580
4812,Tobacco Induced Diseases,1617-9625,177,1.500,Not Available,24,,0.000580
4840,PROPELLANTS EXPLOSIVES PYROTECHNICS,0721-3115,"1,732",1.497,1.663,102,,0.002240
4841,BMC Medical Informatics and Decision Making,1472-6947,"1,214",1.496,1.960,164,,0.004270
4841,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,0895-6111,"1,294",1.496,1.707,58,,0.002920
4841,FOOD AND NUTRITION BULLETIN,0379-5721,"1,658",1.496,2.263,74,,0.004010
4841,Journal of Diabetes Investigation,2040-1116,333,1.496,1.836,94,,0.001250
4841,MOBILE NETWORKS & APPLICATIONS,1383-469X,"1,068",1.496,1.449,68,,0.002640
4846,BULLETIN OF GEOSCIENCES,1214-1119,445,1.495,1.280,50,,0.001330
4846,DIGITAL SIGNAL PROCESSING,1051-2004,"2,087",1.495,2.018,193,,0.004830
4846,INTERNATIONAL JOURNAL OF BEHAVIORAL DEVELOPMENT,0165-0254,"2,180",1.495,1.989,64,,0.003770
4846,JOURNAL OF MOLLUSCAN STUDIES,0260-1230,"1,362",1.495,1.335,47,,0.001530
4846,MECHANICS RESEARCH COMMUNICATIONS,0093-6413,"1,780",1.495,1.692,109,,0.005790
4846,NEUROLOGICAL SCIENCES,1590-1874,"2,824",1.495,1.406,300,,0.006690
4852,Gut and Liver,1976-2283,572,1.494,1.437,114,,0.002750
4853,MODELLING AND SIMULATION IN MATERIALS SCIENCE AND ENGINEERING,0965-0393,"2,181",1.492,1.916,142,,0.006270
4853,NEW ZEALAND JOURNAL OF GEOLOGY AND GEOPHYSICS,0028-8306,"1,155",1.492,1.163,20,,0.001110
4855,INTERNATIONAL JOURNAL OF ORAL & MAXILLOFACIAL IMPLANTS,0882-2786,"6,786",1.491,2.485,230,,0.007850
4855,JOURNAL OF STORED PRODUCTS RESEARCH,0022-474X,"1,720",1.491,1.598,70,,0.001480
4855,JOURNAL OF THERMAL SPRAY TECHNOLOGY,1059-9630,"2,372",1.491,1.817,143,,0.003940
4855,POLYMER BULLETIN,0170-0839,"3,953",1.491,1.553,243,,0.004850
4855,Patient Preference and Adherence,1177-889X,465,1.491,Not Available,131,,0.001960
4860,PHYSICIAN AND SPORTSMEDICINE,0091-3847,677,1.490,1.308,10,,0.001630
4861,COMBUSTION THEORY AND MODELLING,1364-7830,976,1.489,1.484,45,,0.002510
4861,DATA & KNOWLEDGE ENGINEERING,0169-023X,"1,226",1.489,1.609,63,,0.003520
4861,GROUP & ORGANIZATION MANAGEMENT,1059-6011,"1,284",1.489,2.532,26,,0.002120
4861,International Business Review,0969-5931,"1,331",1.489,1.871,80,,0.002040
4861,JOURNAL OF THE AMERICAN PLANNING ASSOCIATION,0194-4363,"1,725",1.489,2.824,11,,0.002830
4861,JOURNAL OF THORACIC IMAGING,0883-5993,965,1.489,1.431,58,,0.002300
4861,MATHEMATICAL BIOSCIENCES,0025-5564,"3,930",1.489,1.769,144,,0.005280
4868,JOURNAL OF STRUCTURAL ENGINEERING,0733-9445,"9,294",1.488,1.700,205,,0.011480
4868,PARTY POLITICS,1354-0688,910,1.488,1.972,44,,0.004670
4870,INTERNATIONAL JOURNAL OF POLYMER ANALYSIS AND CHARACTERIZATION,1023-666X,509,1.487,1.402,64,,0.000720
4870,JOURNAL OF MOLECULAR MICROBIOLOGY AND BIOTECHNOLOGY,1464-1801,"1,456",1.487,2.141,37,,0.002380
4870,PHYSIOLOGICAL RESEARCH,0862-8408,"2,431",1.487,1.684,101,,0.004600
4873,CLINICAL TRANSPLANTATION,0902-0063,"3,449",1.486,1.612,230,,0.008100
4873,COMPUTERS AND ELECTRONICS IN AGRICULTURE,0168-1699,"2,798",1.486,2.066,189,,0.007190
4873,ENVIRONMETRICS,1180-4009,"1,283",1.486,1.391,46,,0.003720
4873,European Journal of Medical Genetics,1769-7212,"1,160",1.486,1.791,127,,0.005060
4873,KOEDOE,0075-6458,362,1.486,Not Available,20,,0.000500
4873,MATERIALS AND MANUFACTURING PROCESSES,1042-6914,"2,299",1.486,1.526,208,,0.004080
4879,Computer Supported Cooperative Work-The Journal of Collaborative Computing,0925-9724,569,1.485,1.763,18,,0.000810
4879,FOREST PATHOLOGY,1437-4781,784,1.485,1.530,62,,0.001660
4879,INFANT BEHAVIOR & DEVELOPMENT,0163-6383,"2,891",1.485,2.203,91,,0.004520
4879,Lighting Research & Technology,1477-1535,569,1.485,1.413,46,,0.001150
4883,Molecular Medicine Reports,1791-2997,"1,694",1.484,1.288,628,,0.006020
4884,ANNALEN DER PHYSIK,0003-3804,"1,805",1.483,1.091,96,,0.002690
4884,COMPTES RENDUS CHIMIE,1631-0748,"2,500",1.483,1.646,154,,0.004940
4884,GEOLOGICA ACTA,1695-6133,494,1.483,1.777,30,,0.001580
4887,AUSTRALIAN DENTAL JOURNAL,0045-0421,"1,640",1.482,1.833,87,,0.003230
4887,GENETIC RESOURCES AND CROP EVOLUTION,0925-9864,"2,563",1.482,1.675,185,,0.003430
4887,JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA,1053-0770,"2,550",1.482,1.320,206,,0.004910
4890,Annals of Laboratory Medicine,2234-3806,131,1.481,1.481,67,,0.000490
4890,LEARNING & BEHAVIOR,1543-4494,613,1.481,1.669,37,,0.002580
4890,LEARNING & BEHAVIOR,1543-4494,613,1.481,1.669,37,,0.002580
4893,APPLIED MATHEMATICS LETTERS,0893-9659,"4,509",1.480,1.477,211,,0.016440
4893,GIScience & Remote Sensing,1548-1603,314,1.480,1.396,43,,0.000840
4893,JOURNAL OF NEAR INFRARED SPECTROSCOPY,0967-0335,994,1.480,1.526,49,,0.001470
4896,INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,1365-8816,"2,653",1.479,1.954,123,,0.004180
4896,INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,1365-8816,"2,653",1.479,1.954,123,,0.004180
4898,ACTA ORNITHOLOGICA,0001-6454,376,1.478,1.629,24,,0.000940
4898,COASTAL ENGINEERING JOURNAL,0578-5634,246,1.478,1.177,16,,0.000870
4898,CROP SCIENCE,0011-183X,"14,763",1.478,2.006,274,,0.013240
